year,quarter,lad_code,hpi
2023,Q1,E07000047,97.73333333333333
2023,Q1,E07000061,95.3
2023,Q1,E07000062,96.25833333333334
2023,Q1,E07000063,98.83333333333333
2023,Q1,E07000064,96.51666666666667
2023,Q1,E07000065,97.26666666666667
2023,Q1,E07000066,96.81666666666666
2023,Q1,E07000067,98.96666666666665
2023,Q1,E07000068,99.29166666666667
2023,Q1,E07000069,98.56666666666666
2023,Q1,E07000070,97.83333333333333
2023,Q1,E07000071,96.54166666666667
2023,Q1,E07000072,96.90833333333335
2023,Q1,E07000073,96.54166666666667
2023,Q1,E07000074,97.60000000000001
2023,Q1,E07000075,96.0
2023,Q1,E07000076,96.95
2023,Q1,E07000077,98.10000000000001
2023,Q1,E07000078,98.86666666666667
2023,Q1,E07000079,96.5
2023,Q1,E07000080,97.64999999999999
2023,Q1,E07000081,98.51666666666667
2023,Q1,E07000082,102.5
2023,Q1,E07000083,98.60000000000001
2023,Q1,E07000084,98.75833333333333
2023,Q1,E07000085,96.88333333333333
2023,Q1,E07000086,98.95833333333333
2023,Q1,E07000087,97.56666666666666
2023,Q1,E07000088,96.21666666666665
2023,Q1,E07000089,98.14999999999999
2023,Q1,E07000090,97.90833333333335
2023,Q1,E07000091,97.49166666666667
2023,Q1,E07000092,99.25833333333333
2023,Q1,E07000093,99.69166666666666
2023,Q1,E07000094,99.35000000000001
2023,Q1,E07000095,97.90833333333335
2023,Q1,E07000096,98.47500000000001
2023,Q1,E07000098,97.77499999999999
2023,Q1,E07000099,101.36666666666667
2023,Q1,E07000102,99.35833333333333
2023,Q1,E07000103,97.15833333333335
2023,Q1,E07000105,98.51666666666667
2023,Q1,E07000106,97.55
2023,Q1,E07000107,99.075
2023,Q1,E07000108,100.58333333333333
2023,Q1,E07000109,96.75
2023,Q1,E07000110,98.94166666666666
2023,Q1,E07000111,98.80833333333334
2023,Q1,E07000113,96.72500000000001
2023,Q1,E07000114,94.88333333333333
2023,Q1,E07000115,96.21666666666665
2023,Q1,E07000116,97.10833333333333
2023,Q1,E07000117,96.39166666666667
2023,Q1,E07000118,99.25833333333333
2023,Q1,E07000119,97.0
2023,Q1,E07000120,97.7
2023,Q1,E07000121,100.15833333333335
2023,Q1,E07000122,93.14166666666667
2023,Q1,E07000123,100.60833333333333
2023,Q1,E07000124,98.14166666666667
2023,Q1,E07000125,97.13333333333333
2023,Q1,E07000126,101.34166666666665
2023,Q1,E07000127,103.46666666666665
2023,Q1,E07000128,98.23333333333333
2023,Q1,E07000129,99.45
2023,Q1,E07000130,98.74166666666667
2023,Q1,E07000131,98.0
2023,Q1,E07000132,97.90833333333335
2023,Q1,E07000133,97.94166666666666
2023,Q1,E07000134,98.41666666666667
2023,Q1,E07000135,96.53333333333335
2023,Q1,E07000136,99.44166666666666
2023,Q1,E07000137,97.13333333333333
2023,Q1,E07000138,99.56666666666666
2023,Q1,E07000139,95.44166666666666
2023,Q1,E07000140,96.78333333333335
2023,Q1,E07000141,98.21666666666665
2023,Q1,E07000142,96.75833333333333
2023,Q1,E07000143,96.09166666666665
2023,Q1,E07000144,96.30833333333334
2023,Q1,E07000145,95.95
2023,Q1,E07000146,96.76666666666667
2023,Q1,E07000147,99.5
2023,Q1,E07000148,96.64999999999999
2023,Q1,E07000149,97.0
2023,Q1,E07000170,97.84166666666665
2023,Q1,E07000171,100.73333333333333
2023,Q1,E07000172,99.10833333333333
2023,Q1,E07000173,98.84166666666665
2023,Q1,E07000174,98.01666666666667
2023,Q1,E07000175,98.11666666666667
2023,Q1,E07000176,98.43333333333334
2023,Q1,E07000177,98.175
2023,Q1,E07000178,101.88333333333333
2023,Q1,E07000179,100.35833333333333
2023,Q1,E07000180,98.28333333333335
2023,Q1,E07000181,98.39999999999999
2023,Q1,E07000192,99.06666666666666
2023,Q1,E07000193,98.825
2023,Q1,E07000194,97.66666666666667
2023,Q1,E07000195,97.74166666666667
2023,Q1,E07000196,100.35833333333333
2023,Q1,E07000197,100.77499999999999
2023,Q1,E07000198,96.86666666666667
2023,Q1,E07000199,99.8
2023,Q1,E07000200,100.31666666666666
2023,Q1,E07000202,97.25833333333333
2023,Q1,E07000203,96.66666666666667
2023,Q1,E07000207,96.51666666666667
2023,Q1,E07000208,98.46666666666665
2023,Q1,E07000209,100.29166666666667
2023,Q1,E07000210,98.925
2023,Q1,E07000211,99.14166666666667
2023,Q1,E07000212,96.46666666666665
2023,Q1,E07000213,97.40833333333335
2023,Q1,E07000214,96.58333333333333
2023,Q1,E07000215,99.21666666666665
2023,Q1,E07000216,97.29166666666667
2023,Q1,E07000217,98.69166666666666
2023,Q1,E07000218,99.80833333333334
2023,Q1,E07000219,98.2
2023,Q1,E07000220,100.2
2023,Q1,E07000221,97.78333333333335
2023,Q1,E07000222,99.52499999999999
2023,Q1,E07000223,99.60000000000001
2023,Q1,E07000224,97.06666666666666
2023,Q1,E07000225,100.675
2023,Q1,E07000226,99.175
2023,Q1,E07000227,98.5
2023,Q1,E07000228,97.86666666666667
2023,Q1,E07000229,99.21666666666665
