lad_code,date,claimant_count
S12000013,2020-02-01,465
S12000014,2020-02-01,3300
S12000017,2020-02-01,3715
S12000018,2020-02-01,2255
S12000019,2020-02-01,1470
S12000020,2020-02-01,1550
S12000021,2020-02-01,4600
S12000023,2020-02-01,195
S12000026,2020-02-01,1860
S12000027,2020-02-01,265
S12000028,2020-02-01,2790
S12000029,2020-02-01,7015
S12000030,2020-02-01,1540
S12000033,2020-02-01,4150
S12000034,2020-02-01,2975
S12000035,2020-02-01,1530
S12000036,2020-02-01,7105
S12000038,2020-02-01,4025
S12000039,2020-02-01,2930
S12000040,2020-02-01,3425
S12000041,2020-02-01,2040
S12000042,2020-02-01,4530
S12000045,2020-02-01,1230
S12000047,2020-02-01,8765
S12000048,2020-02-01,1865
S12000049,2020-02-01,20055
S12000050,2020-02-01,8230
W06000001,2020-02-01,1340
W06000002,2020-02-01,2015
W06000003,2020-02-01,2350
W06000004,2020-02-01,2020
W06000005,2020-02-01,2665
W06000006,2020-02-01,2630
W06000008,2020-02-01,845
W06000009,2020-02-01,2210
W06000010,2020-02-01,3025
W06000011,2020-02-01,5320
W06000012,2020-02-01,2995
W06000013,2020-02-01,2635
W06000014,2020-02-01,2095
W06000015,2020-02-01,8260
W06000016,2020-02-01,4845
W06000018,2020-02-01,3640
W06000019,2020-02-01,1740
W06000020,2020-02-01,2025
W06000021,2020-02-01,980
W06000022,2020-02-01,3870
W06000023,2020-02-01,1420
W06000024,2020-02-01,1455
E06000001,2020-03-01,3465
E06000002,2020-03-01,5490
E06000003,2020-03-01,3845
E06000004,2020-03-01,5310
E06000005,2020-03-01,3145
E06000006,2020-03-01,3250
E06000007,2020-03-01,3285
E06000008,2020-03-01,4530
E06000009,2020-03-01,6085
E06000010,2020-03-01,9875
E06000011,2020-03-01,4580
E06000012,2020-03-01,4345
E06000013,2020-03-01,3600
E06000014,2020-03-01,1820
E06000015,2020-03-01,5875
E06000016,2020-03-01,8020
E06000017,2020-03-01,285
E06000018,2020-03-01,10375
E06000019,2020-03-01,2110
E06000020,2020-03-01,3430
E06000021,2020-03-01,7320
E06000022,2020-03-01,2145
E06000023,2020-03-01,8450
E06000024,2020-03-01,2575
E06000025,2020-03-01,2500
E06000026,2020-03-01,5790
E06000027,2020-03-01,2675
E06000030,2020-03-01,3485
E06000031,2020-03-01,4765
E06000032,2020-03-01,4515
E06000033,2020-03-01,4400
E06000034,2020-03-01,3585
E06000035,2020-03-01,5800
E06000036,2020-03-01,1220
E06000037,2020-03-01,1525
E06000038,2020-03-01,3050
E06000039,2020-03-01,2820
E06000040,2020-03-01,1300
E06000041,2020-03-01,1140
E06000042,2020-03-01,4495
E06000043,2020-03-01,5860
E06000044,2020-03-01,4545
E06000045,2020-03-01,5595
E06000046,2020-03-01,2580
E06000047,2020-03-01,13090
E06000049,2020-03-01,4655
E06000050,2020-03-01,5340
E06000051,2020-03-01,4010
E06000052,2020-03-01,8805
E06000053,2020-03-01,10
E06000054,2020-03-01,5185
E06000055,2020-03-01,3510
E06000056,2020-03-01,2750
E06000057,2020-03-01,6765
E06000058,2020-03-01,6520
E06000059,2020-03-01,3730
E06000060,2020-03-01,5540
E06000061,2020-03-01,5660
E06000062,2020-03-01,5890
E06000063,2020-03-01,4560
E06000064,2020-03-01,2375
E06000065,2020-03-01,6295
E06000066,2020-03-01,7370
E07000008,2020-03-01,1425
E07000009,2020-03-01,710
E07000010,2020-03-01,1690
E07000011,2020-03-01,1640
E07000012,2020-03-01,1035
E07000032,2020-03-01,1810
E07000033,2020-03-01,1235
E07000034,2020-03-01,2075
E07000035,2020-03-01,535
E07000036,2020-03-01,2055
E07000037,2020-03-01,1165
E07000038,2020-03-01,1280
E07000039,2020-03-01,1125
E07000040,2020-03-01,1380
E07000041,2020-03-01,1555
E07000042,2020-03-01,820
E07000043,2020-03-01,1230
E07000044,2020-03-01,740
E07000045,2020-03-01,1465
E07000046,2020-03-01,900
E07000047,2020-03-01,490
E07000061,2020-03-01,2245
E07000062,2020-03-01,2780
E07000063,2020-03-01,1410
E07000064,2020-03-01,1380
E07000065,2020-03-01,1315
E07000066,2020-03-01,3610
E07000067,2020-03-01,2005
E07000068,2020-03-01,835
E07000069,2020-03-01,1045
E07000070,2020-03-01,2085
E07000071,2020-03-01,2720
E07000072,2020-03-01,1530
E07000073,2020-03-01,2075
E07000074,2020-03-01,675
E07000075,2020-03-01,865
E07000076,2020-03-01,3635
E07000077,2020-03-01,650
E07000078,2020-03-01,1645
E07000079,2020-03-01,710
E07000080,2020-03-01,1140
E07000081,2020-03-01,2325
E07000082,2020-03-01,1055
E07000083,2020-03-01,980
E07000084,2020-03-01,2015
E07000085,2020-03-01,885
E07000086,2020-03-01,1245
E07000087,2020-03-01,835
E07000088,2020-03-01,1270
E07000089,2020-03-01,515
E07000090,2020-03-01,1965
E07000091,2020-03-01,1525
E07000092,2020-03-01,1030
E07000093,2020-03-01,1045
E07000094,2020-03-01,1030
E07000095,2020-03-01,1435
E07000096,2020-03-01,1855
E07000098,2020-03-01,1335
E07000099,2020-03-01,1425
E07000102,2020-03-01,1000
E07000103,2020-03-01,1705
E07000105,2020-03-01,2220
E07000106,2020-03-01,2415
E07000107,2020-03-01,1605
E07000108,2020-03-01,2575
E07000109,2020-03-01,2300
E07000110,2020-03-01,2250
E07000111,2020-03-01,985
E07000112,2020-03-01,2420
E07000113,2020-03-01,3280
E07000114,2020-03-01,4630
E07000115,2020-03-01,1295
E07000116,2020-03-01,1130
E07000117,2020-03-01,2895
E07000118,2020-03-01,1625
E07000119,2020-03-01,1065
E07000120,2020-03-01,2225
E07000121,2020-03-01,2865
E07000122,2020-03-01,2045
E07000123,2020-03-01,3530
E07000124,2020-03-01,445
E07000125,2020-03-01,1465
E07000126,2020-03-01,1315
E07000127,2020-03-01,1765
E07000128,2020-03-01,1760
E07000129,2020-03-01,900
E07000130,2020-03-01,1915
E07000131,2020-03-01,710
E07000132,2020-03-01,1400
E07000133,2020-03-01,625
E07000134,2020-03-01,1035
E07000135,2020-03-01,540
E07000136,2020-03-01,1225
E07000137,2020-03-01,3250
E07000138,2020-03-01,2555
E07000139,2020-03-01,1195
E07000140,2020-03-01,1290
E07000141,2020-03-01,2100
E07000142,2020-03-01,1680
E07000143,2020-03-01,1630
E07000144,2020-03-01,1105
E07000145,2020-03-01,3075
E07000146,2020-03-01,2040
E07000147,2020-03-01,1090
E07000148,2020-03-01,3220
E07000149,2020-03-01,1330
E07000170,2020-03-01,2570
E07000171,2020-03-01,1920
E07000172,2020-03-01,1570
E07000173,2020-03-01,1835
E07000174,2020-03-01,2325
E07000175,2020-03-01,1735
E07000176,2020-03-01,1030
E07000177,2020-03-01,1460
E07000178,2020-03-01,2100
E07000179,2020-03-01,1050
E07000180,2020-03-01,1095
E07000181,2020-03-01,955
E07000192,2020-03-01,1655
E07000193,2020-03-01,1720
E07000194,2020-03-01,1320
E07000195,2020-03-01,1980
E07000196,2020-03-01,1310
E07000197,2020-03-01,1655
E07000198,2020-03-01,920
E07000199,2020-03-01,1490
E07000200,2020-03-01,1005
E07000202,2020-03-01,3275
E07000203,2020-03-01,940
E07000207,2020-03-01,995
E07000208,2020-03-01,585
E07000209,2020-03-01,990
E07000210,2020-03-01,550
E07000211,2020-03-01,1245
E07000212,2020-03-01,750
E07000213,2020-03-01,1040
E07000214,2020-03-01,600
E07000215,2020-03-01,760
E07000216,2020-03-01,700
E07000217,2020-03-01,825
E07000218,2020-03-01,845
E07000219,2020-03-01,2830
E07000220,2020-03-01,1535
E07000221,2020-03-01,1050
E07000222,2020-03-01,1570
E07000223,2020-03-01,855
E07000224,2020-03-01,2130
E07000225,2020-03-01,1355
E07000226,2020-03-01,2030
E07000227,2020-03-01,1150
E07000228,2020-03-01,990
E07000229,2020-03-01,1670
E07000234,2020-03-01,1165
E07000235,2020-03-01,925
E07000236,2020-03-01,1535
E07000237,2020-03-01,1780
E07000238,2020-03-01,1320
E07000239,2020-03-01,1580
E07000240,2020-03-01,1470
E07000241,2020-03-01,1585
E07000242,2020-03-01,1135
E07000243,2020-03-01,1435
E07000244,2020-03-01,3780
E07000245,2020-03-01,2065
E08000001,2020-03-01,8570
E08000002,2020-03-01,4340
E08000003,2020-03-01,17740
E08000004,2020-03-01,7470
E08000005,2020-03-01,6465
E08000006,2020-03-01,7225
E08000007,2020-03-01,5225
E08000008,2020-03-01,5895
E08000009,2020-03-01,3615
E08000010,2020-03-01,7980
E08000011,2020-03-01,4475
E08000012,2020-03-01,16115
E08000013,2020-03-01,4300
E08000014,2020-03-01,6240
E08000015,2020-03-01,7130
E08000016,2020-03-01,5180
E08000017,2020-03-01,7635
E08000018,2020-03-01,6220
E08000019,2020-03-01,11825
E08000021,2020-03-01,9330
E08000022,2020-03-01,4815
E08000023,2020-03-01,5790
E08000024,2020-03-01,8900
E08000025,2020-03-01,49370
E08000026,2020-03-01,8000
E08000027,2020-03-01,8515
E08000028,2020-03-01,10780
E08000029,2020-03-01,3650
E08000030,2020-03-01,8605
E08000031,2020-03-01,10380
E08000032,2020-03-01,17090
E08000033,2020-03-01,4725
E08000034,2020-03-01,10225
E08000035,2020-03-01,18120
E08000036,2020-03-01,6920
E08000037,2020-03-01,5860
E09000001,2020-03-01,90
E09000002,2020-03-01,5850
E09000003,2020-03-01,6690
E09000004,2020-03-01,3440
E09000005,2020-03-01,7875
E09000006,2020-03-01,4280
E09000007,2020-03-01,4315
E09000008,2020-03-01,10835
E09000009,2020-03-01,8165
E09000010,2020-03-01,7715
E09000011,2020-03-01,6420
E09000012,2020-03-01,7590
E09000013,2020-03-01,4645
E09000014,2020-03-01,7180
E09000015,2020-03-01,3435
E09000016,2020-03-01,4220
E09000017,2020-03-01,4835
E09000018,2020-03-01,6690
E09000019,2020-03-01,5815
E09000020,2020-03-01,2395
E09000021,2020-03-01,2260
E09000022,2020-03-01,9020
E09000023,2020-03-01,8410
E09000024,2020-03-01,3690
E09000025,2020-03-01,8170
E09000026,2020-03-01,5285
E09000027,2020-03-01,2205
E09000028,2020-03-01,8580
E09000029,2020-03-01,3155
E09000030,2020-03-01,8315
E09000031,2020-03-01,6445
E09000032,2020-03-01,5145
E09000033,2020-03-01,3800
N09000001,2020-03-01,1880
N09000002,2020-03-01,2610
N09000003,2020-03-01,7435
N09000004,2020-03-01,2540
N09000005,2020-03-01,4130
N09000006,2020-03-01,1495
N09000007,2020-03-01,1415
N09000008,2020-03-01,2305
N09000009,2020-03-01,1575
N09000010,2020-03-01,2465
N09000011,2020-03-01,2345
S12000005,2020-03-01,1350
S12000006,2020-03-01,2910
S12000008,2020-03-01,3610
S12000010,2020-03-01,1720
S12000011,2020-03-01,975
S12000013,2020-03-01,465
S12000014,2020-03-01,3325
S12000017,2020-03-01,3660
S12000018,2020-03-01,2215
S12000019,2020-03-01,1495
S12000020,2020-03-01,1575
S12000021,2020-03-01,4495
S12000023,2020-03-01,200
S12000026,2020-03-01,1900
S12000027,2020-03-01,265
S12000028,2020-03-01,2755
S12000029,2020-03-01,7045
S12000030,2020-03-01,1530
S12000033,2020-03-01,4165
S12000034,2020-03-01,2955
S12000035,2020-03-01,1510
S12000036,2020-03-01,7285
S12000038,2020-03-01,4015
S12000039,2020-03-01,2885
S12000040,2020-03-01,3450
S12000041,2020-03-01,2030
S12000042,2020-03-01,4435
S12000045,2020-03-01,1235
S12000047,2020-03-01,8810
S12000048,2020-03-01,1860
S12000049,2020-03-01,20295
S12000050,2020-03-01,8225
W06000001,2020-03-01,1335
W06000002,2020-03-01,1985
W06000003,2020-03-01,2335
W06000004,2020-03-01,1970
W06000005,2020-03-01,2620
W06000006,2020-03-01,2615
W06000008,2020-03-01,830
W06000009,2020-03-01,2225
W06000010,2020-03-01,3045
W06000011,2020-03-01,5335
W06000012,2020-03-01,3020
W06000013,2020-03-01,2635
W06000014,2020-03-01,2080
W06000015,2020-03-01,8225
W06000016,2020-03-01,4785
W06000018,2020-03-01,3630
W06000019,2020-03-01,1750
W06000020,2020-03-01,2035
W06000021,2020-03-01,975
W06000022,2020-03-01,3990
W06000023,2020-03-01,1425
W06000024,2020-03-01,1425
E06000001,2020-04-01,4940
E06000002,2020-04-01,8055
E06000003,2020-04-01,5665
E06000004,2020-04-01,7850
E06000005,2020-04-01,4565
E06000006,2020-04-01,5480
E06000007,2020-04-01,5975
E06000008,2020-04-01,6615
E06000009,2020-04-01,9405
E06000010,2020-04-01,14605
E06000011,2020-04-01,8500
E06000012,2020-04-01,6600
E06000013,2020-04-01,6000
E06000014,2020-04-01,4340
E06000015,2020-04-01,8480
E06000016,2020-04-01,12825
E06000017,2020-04-01,605
E06000018,2020-04-01,14275
E06000019,2020-04-01,3930
E06000020,2020-04-01,6165
E06000021,2020-04-01,10540
E06000022,2020-04-01,3795
E06000023,2020-04-01,14915
E06000024,2020-04-01,5070
E06000025,2020-04-01,5220
E06000026,2020-04-01,9555
E06000027,2020-04-01,5485
E06000030,2020-04-01,6295
E06000031,2020-04-01,6840
E06000032,2020-04-01,6925
E06000033,2020-04-01,6865
E06000034,2020-04-01,5470
E06000035,2020-04-01,9310
E06000036,2020-04-01,2470
E06000037,2020-04-01,2790
E06000038,2020-04-01,4610
E06000039,2020-04-01,4780
E06000040,2020-04-01,2545
E06000041,2020-04-01,2245
E06000042,2020-04-01,6675
E06000043,2020-04-01,10335
E06000044,2020-04-01,8090
E06000045,2020-04-01,9520
E06000046,2020-04-01,4725
E06000047,2020-04-01,19915
E06000049,2020-04-01,8890
E06000050,2020-04-01,10185
E06000051,2020-04-01,7265
E06000052,2020-04-01,19150
E06000053,2020-04-01,80
E06000054,2020-04-01,9710
E06000055,2020-04-01,5670
E06000056,2020-04-01,5665
E06000057,2020-04-01,10915
E06000058,2020-04-01,11540
E06000059,2020-04-01,7625
E06000060,2020-04-01,9500
E06000061,2020-04-01,10675
E06000062,2020-04-01,9675
E06000063,2020-04-01,7535
E06000064,2020-04-01,5005
E06000065,2020-04-01,14225
E06000066,2020-04-01,13640
E07000008,2020-04-01,2145
E07000009,2020-04-01,1325
E07000010,2020-04-01,2625
E07000011,2020-04-01,3025
E07000012,2020-04-01,1915
E07000032,2020-04-01,3150
E07000033,2020-04-01,2250
E07000034,2020-04-01,3250
E07000035,2020-04-01,1240
E07000036,2020-04-01,3560
E07000037,2020-04-01,2395
E07000038,2020-04-01,2340
E07000039,2020-04-01,2130
E07000040,2020-04-01,3180
E07000041,2020-04-01,3165
E07000042,2020-04-01,1835
E07000043,2020-04-01,2895
E07000044,2020-04-01,2030
E07000045,2020-04-01,3690
E07000046,2020-04-01,2030
E07000047,2020-04-01,1130
E07000061,2020-04-01,3855
E07000062,2020-04-01,4405
E07000063,2020-04-01,2690
E07000064,2020-04-01,2620
E07000065,2020-04-01,3105
E07000066,2020-04-01,6175
E07000067,2020-04-01,4010
E07000068,2020-04-01,1635
E07000069,2020-04-01,2265
E07000070,2020-04-01,3425
E07000071,2020-04-01,4985
E07000072,2020-04-01,2805
E07000073,2020-04-01,3510
E07000074,2020-04-01,1215
E07000075,2020-04-01,1790
E07000076,2020-04-01,6085
E07000077,2020-04-01,1340
E07000078,2020-04-01,2645
E07000079,2020-04-01,1595
E07000080,2020-04-01,2145
E07000081,2020-04-01,3910
E07000082,2020-04-01,1920
E07000083,2020-04-01,1930
E07000084,2020-04-01,3295
E07000085,2020-04-01,2170
E07000086,2020-04-01,2540
E07000087,2020-04-01,1935
E07000088,2020-04-01,2485
E07000089,2020-04-01,1135
E07000090,2020-04-01,4010
E07000091,2020-04-01,3145
E07000092,2020-04-01,1920
E07000093,2020-04-01,2055
E07000094,2020-04-01,2170
E07000095,2020-04-01,2545
E07000096,2020-04-01,3315
E07000098,2020-04-01,2450
E07000099,2020-04-01,2675
E07000102,2020-04-01,1790
E07000103,2020-04-01,2805
E07000105,2020-04-01,4000
E07000106,2020-04-01,4585
E07000107,2020-04-01,3135
E07000108,2020-04-01,4360
E07000109,2020-04-01,3755
E07000110,2020-04-01,4270
E07000111,2020-04-01,2185
E07000112,2020-04-01,4260
E07000113,2020-04-01,5520
E07000114,2020-04-01,7310
E07000115,2020-04-01,2540
E07000116,2020-04-01,2325
E07000117,2020-04-01,4055
E07000118,2020-04-01,3055
E07000119,2020-04-01,2235
E07000120,2020-04-01,3565
E07000121,2020-04-01,4580
E07000122,2020-04-01,3280
E07000123,2020-04-01,5330
E07000124,2020-04-01,1085
E07000125,2020-04-01,2595
E07000126,2020-04-01,2625
E07000127,2020-04-01,3265
E07000128,2020-04-01,3230
E07000129,2020-04-01,2035
E07000130,2020-04-01,3930
E07000131,2020-04-01,1530
E07000132,2020-04-01,2795
E07000133,2020-04-01,1160
E07000134,2020-04-01,2220
E07000135,2020-04-01,1195
E07000136,2020-04-01,2005
E07000137,2020-04-01,4985
E07000138,2020-04-01,3880
E07000139,2020-04-01,2450
E07000140,2020-04-01,2430
E07000141,2020-04-01,3750
E07000142,2020-04-01,2670
E07000143,2020-04-01,3090
E07000144,2020-04-01,2275
E07000145,2020-04-01,4570
E07000146,2020-04-01,3495
E07000147,2020-04-01,2320
E07000148,2020-04-01,5025
E07000149,2020-04-01,2510
E07000170,2020-04-01,4375
E07000171,2020-04-01,3405
E07000172,2020-04-01,2755
E07000173,2020-04-01,3025
E07000174,2020-04-01,3785
E07000175,2020-04-01,2955
E07000176,2020-04-01,1895
E07000177,2020-04-01,2840
E07000178,2020-04-01,3220
E07000179,2020-04-01,2235
E07000180,2020-04-01,1930
E07000181,2020-04-01,1925
E07000192,2020-04-01,3000
E07000193,2020-04-01,2775
E07000194,2020-04-01,2305
E07000195,2020-04-01,3260
E07000196,2020-04-01,2525
E07000197,2020-04-01,2810
E07000198,2020-04-01,1765
E07000199,2020-04-01,2345
E07000200,2020-04-01,2060
E07000202,2020-04-01,4850
E07000203,2020-04-01,1800
E07000207,2020-04-01,1780
E07000208,2020-04-01,1145
E07000209,2020-04-01,2080
E07000210,2020-04-01,1155
E07000211,2020-04-01,2455
E07000212,2020-04-01,1435
E07000213,2020-04-01,1985
E07000214,2020-04-01,1255
E07000215,2020-04-01,1475
E07000216,2020-04-01,1595
E07000217,2020-04-01,1570
E07000218,2020-04-01,1785
E07000219,2020-04-01,4610
E07000220,2020-04-01,2740
E07000221,2020-04-01,2235
E07000222,2020-04-01,2710
E07000223,2020-04-01,1635
E07000224,2020-04-01,4450
E07000225,2020-04-01,2725
E07000226,2020-04-01,3500
E07000227,2020-04-01,2355
E07000228,2020-04-01,2235
E07000229,2020-04-01,2930
E07000234,2020-04-01,2315
E07000235,2020-04-01,1770
E07000236,2020-04-01,2600
E07000237,2020-04-01,3105
E07000238,2020-04-01,2980
E07000239,2020-04-01,3010
E07000240,2020-04-01,2415
E07000241,2020-04-01,2725
E07000242,2020-04-01,2485
E07000243,2020-04-01,2590
E07000244,2020-04-01,6405
E07000245,2020-04-01,3805
E08000001,2020-04-01,12855
E08000002,2020-04-01,7425
E08000003,2020-04-01,28665
E08000004,2020-04-01,11665
E08000005,2020-04-01,10315
E08000006,2020-04-01,11850
E08000007,2020-04-01,8755
E08000008,2020-04-01,9615
E08000009,2020-04-01,6590
E08000010,2020-04-01,12915
E08000011,2020-04-01,7380
E08000012,2020-04-01,25535
E08000013,2020-04-01,7200
E08000014,2020-04-01,10565
E08000015,2020-04-01,11605
E08000016,2020-04-01,8990
E08000017,2020-04-01,12570
E08000018,2020-04-01,10290
E08000019,2020-04-01,18960
E08000021,2020-04-01,14000
E08000022,2020-04-01,7680
E08000023,2020-04-01,8395
E08000024,2020-04-01,13155
E08000025,2020-04-01,65925
E08000026,2020-04-01,12090
E08000027,2020-04-01,12860
E08000028,2020-04-01,15125
E08000029,2020-04-01,5835
E08000030,2020-04-01,12260
E08000031,2020-04-01,14720
E08000032,2020-04-01,24675
E08000033,2020-04-01,7545
E08000034,2020-04-01,15615
E08000035,2020-04-01,28830
E08000036,2020-04-01,11145
E08000037,2020-04-01,8970
E09000001,2020-04-01,160
E09000002,2020-04-01,8315
E09000003,2020-04-01,10680
E09000004,2020-04-01,6410
E09000005,2020-04-01,11970
E09000006,2020-04-01,7045
E09000007,2020-04-01,7290
E09000008,2020-04-01,16790
E09000009,2020-04-01,12220
E09000010,2020-04-01,12785
E09000011,2020-04-01,10385
E09000012,2020-04-01,11985
E09000013,2020-04-01,6675
E09000014,2020-04-01,11715
E09000015,2020-04-01,5710
E09000016,2020-04-01,8000
E09000017,2020-04-01,8020
E09000018,2020-04-01,10120
E09000019,2020-04-01,8825
E09000020,2020-04-01,3680
E09000021,2020-04-01,3465
E09000022,2020-04-01,13590
E09000023,2020-04-01,12815
E09000024,2020-04-01,6450
E09000025,2020-04-01,12815
E09000026,2020-04-01,10485
E09000027,2020-04-01,3755
E09000028,2020-04-01,13710
E09000029,2020-04-01,5330
E09000030,2020-04-01,14515
E09000031,2020-04-01,12185
E09000032,2020-04-01,8275
E09000033,2020-04-01,6015
N09000001,2020-04-01,3665
N09000002,2020-04-01,5175
N09000003,2020-04-01,14140
N09000004,2020-04-01,4570
N09000005,2020-04-01,6170
N09000006,2020-04-01,2710
N09000007,2020-04-01,3045
N09000008,2020-04-01,3690
N09000009,2020-04-01,3425
N09000010,2020-04-01,5475
N09000011,2020-04-01,4365
S12000005,2020-04-01,1975
S12000006,2020-04-01,4890
S12000008,2020-04-01,5405
S12000010,2020-04-01,3185
S12000011,2020-04-01,1855
S12000013,2020-04-01,805
S12000014,2020-04-01,5525
S12000017,2020-04-01,7080
S12000018,2020-04-01,3000
S12000019,2020-04-01,2735
S12000020,2020-04-01,2545
S12000021,2020-04-01,6535
S12000023,2020-04-01,380
S12000026,2020-04-01,3325
S12000027,2020-04-01,430
S12000028,2020-04-01,4290
S12000029,2020-04-01,11590
S12000030,2020-04-01,2795
S12000033,2020-04-01,6705
S12000034,2020-04-01,5185
S12000035,2020-04-01,2815
S12000036,2020-04-01,13980
S12000038,2020-04-01,6685
S12000039,2020-04-01,4450
S12000040,2020-04-01,5600
S12000041,2020-04-01,3290
S12000042,2020-04-01,6430
S12000045,2020-04-01,2360
S12000047,2020-04-01,13690
S12000048,2020-04-01,3575
S12000049,2020-04-01,31590
S12000050,2020-04-01,13465
W06000001,2020-04-01,2310
W06000002,2020-04-01,3810
W06000003,2020-04-01,4225
W06000004,2020-04-01,3395
W06000005,2020-04-01,4585
W06000006,2020-04-01,4520
W06000008,2020-04-01,1730
W06000009,2020-04-01,4160
W06000010,2020-04-01,5480
W06000011,2020-04-01,8425
W06000012,2020-04-01,4955
W06000013,2020-04-01,4620
W06000014,2020-04-01,3865
W06000015,2020-04-01,13470
W06000016,2020-04-01,8760
W06000018,2020-04-01,6240
W06000019,2020-04-01,2785
W06000020,2020-04-01,3360
W06000021,2020-04-01,2035
W06000022,2020-04-01,6145
W06000023,2020-04-01,2880
W06000024,2020-04-01,2480
E06000001,2020-05-01,5375
E06000002,2020-05-01,8830
E06000003,2020-05-01,6180
E06000004,2020-05-01,8745
E06000005,2020-05-01,4880
E06000006,2020-05-01,6030
E06000007,2020-05-01,7070
E06000008,2020-05-01,7730
E06000009,2020-05-01,10435
E06000010,2020-05-01,16330
E06000011,2020-05-01,9485
E06000012,2020-05-01,7105
E06000013,2020-05-01,6560
E06000014,2020-05-01,5060
E06000015,2020-05-01,11725
E06000016,2020-05-01,16400
E06000017,2020-05-01,805
E06000018,2020-05-01,17695
E06000019,2020-05-01,5035
E06000020,2020-05-01,7140
E06000021,2020-05-01,12990
E06000022,2020-05-01,5205
E06000023,2020-05-01,20150
E06000024,2020-05-01,6200
E06000025,2020-05-01,7175
E06000026,2020-05-01,10910
E06000027,2020-05-01,6165
E06000030,2020-05-01,8550
E06000031,2020-05-01,9605
E06000032,2020-05-01,11050
E06000033,2020-05-01,8935
E06000034,2020-05-01,7975
E06000035,2020-05-01,12325
E06000036,2020-05-01,3610
E06000037,2020-05-01,3950
E06000038,2020-05-01,6745
E06000039,2020-05-01,7400
E06000040,2020-05-01,3965
E06000041,2020-05-01,3495
E06000042,2020-05-01,10465
E06000043,2020-05-01,14080
E06000044,2020-05-01,10365
E06000045,2020-05-01,11965
E06000046,2020-05-01,5550
E06000047,2020-05-01,21620
E06000049,2020-05-01,10920
E06000050,2020-05-01,11625
E06000051,2020-05-01,9125
E06000052,2020-05-01,21595
E06000053,2020-05-01,90
E06000054,2020-05-01,12890
E06000055,2020-05-01,7320
E06000056,2020-05-01,8190
E06000057,2020-05-01,11850
E06000058,2020-05-01,16040
E06000059,2020-05-01,9850
E06000060,2020-05-01,15250
E06000061,2020-05-01,12965
E06000062,2020-05-01,14825
E06000063,2020-05-01,8520
E06000064,2020-05-01,5955
E06000065,2020-05-01,15930
E06000066,2020-05-01,16480
E07000008,2020-05-01,3450
E07000009,2020-05-01,1925
E07000010,2020-05-01,3755
E07000011,2020-05-01,4610
E07000012,2020-05-01,3235
E07000032,2020-05-01,3900
E07000033,2020-05-01,2670
E07000034,2020-05-01,3840
E07000035,2020-05-01,1540
E07000036,2020-05-01,4205
E07000037,2020-05-01,2765
E07000038,2020-05-01,2810
E07000039,2020-05-01,2910
E07000040,2020-05-01,3695
E07000041,2020-05-01,3825
E07000042,2020-05-01,2175
E07000043,2020-05-01,3315
E07000044,2020-05-01,2520
E07000045,2020-05-01,4070
E07000046,2020-05-01,2230
E07000047,2020-05-01,1365
E07000061,2020-05-01,4725
E07000062,2020-05-01,5155
E07000063,2020-05-01,3490
E07000064,2020-05-01,3075
E07000065,2020-05-01,4235
E07000066,2020-05-01,8335
E07000067,2020-05-01,5070
E07000068,2020-05-01,2460
E07000069,2020-05-01,3305
E07000070,2020-05-01,5385
E07000071,2020-05-01,6500
E07000072,2020-05-01,4950
E07000073,2020-05-01,4695
E07000074,2020-05-01,2025
E07000075,2020-05-01,2505
E07000076,2020-05-01,6685
E07000077,2020-05-01,2245
E07000078,2020-05-01,3785
E07000079,2020-05-01,2235
E07000080,2020-05-01,2500
E07000081,2020-05-01,4815
E07000082,2020-05-01,2910
E07000083,2020-05-01,2425
E07000084,2020-05-01,4735
E07000085,2020-05-01,2945
E07000086,2020-05-01,3430
E07000087,2020-05-01,2680
E07000088,2020-05-01,2930
E07000089,2020-05-01,1950
E07000090,2020-05-01,4830
E07000091,2020-05-01,4435
E07000092,2020-05-01,2960
E07000093,2020-05-01,2910
E07000094,2020-05-01,2800
E07000095,2020-05-01,4065
E07000096,2020-05-01,5125
E07000098,2020-05-01,3715
E07000099,2020-05-01,3825
E07000102,2020-05-01,2690
E07000103,2020-05-01,4110
E07000105,2020-05-01,4945
E07000106,2020-05-01,5475
E07000107,2020-05-01,4170
E07000108,2020-05-01,4845
E07000109,2020-05-01,4915
E07000110,2020-05-01,5745
E07000111,2020-05-01,3025
E07000112,2020-05-01,4895
E07000113,2020-05-01,6370
E07000114,2020-05-01,8795
E07000115,2020-05-01,3560
E07000116,2020-05-01,3315
E07000117,2020-05-01,4775
E07000118,2020-05-01,3580
E07000119,2020-05-01,2715
E07000120,2020-05-01,4055
E07000121,2020-05-01,5155
E07000122,2020-05-01,3950
E07000123,2020-05-01,6400
E07000124,2020-05-01,1275
E07000125,2020-05-01,3030
E07000126,2020-05-01,3145
E07000127,2020-05-01,3725
E07000128,2020-05-01,3890
E07000129,2020-05-01,2685
E07000130,2020-05-01,4795
E07000131,2020-05-01,2135
E07000132,2020-05-01,3140
E07000133,2020-05-01,1365
E07000134,2020-05-01,2730
E07000135,2020-05-01,1575
E07000136,2020-05-01,2515
E07000137,2020-05-01,5665
E07000138,2020-05-01,4510
E07000139,2020-05-01,2895
E07000140,2020-05-01,2845
E07000141,2020-05-01,4540
E07000142,2020-05-01,2975
E07000143,2020-05-01,3830
E07000144,2020-05-01,3085
E07000145,2020-05-01,4870
